New Boston,NH,42.9783,-71.6856
Lafayette,CO,40.0153,-105.1076
Baton Rouge,LA,30.42736711,-91.08695573
Cottontown,TN,36.4948,-86.5969
Wharton,TX,29.2808,-96.0768
Oroville,CA,39.48239742,-121.537751
Conroe,TX,30.27873413,-95.45502673
La Habra,CA,33.94119111,-117.9552933
Decatur,AL,34.57360703,-86.9421027
Bossier City,LA,32.52439695,-93.67078931
West Plains,MO,36.7248,-91.8945
Severn,MD,39.1183,-76.6854
Stoneville,NC,36.4636,-79.9078
Syosset,NY,40.8294,-73.5052
North Ridgeville,OH,41.3853,-82.0195
Bedford,MA,42.4878,-71.2764
Caribou,ME,46.9121,-68.0431
Sturgis,SD,44.4192,-103.2643
Winona,MN,43.9848,-91.6064
Ludlow,MA,42.1926,-72.4598
Rock Springs,WY,41.52599744,-109.0236321
Morro Bay,CA,35.3838,-120.7879421
West Milford,NJ,41.1312,-74.3674
Hayti,MO,36.2435,-89.7511
Morning Sun,IA,41.1033,-91.2842
Corpus Christi,TX,27.71750016,-97.40525129
Fayetteville,AR,36.04787185,-94.04453778
Peekskill,NY,41.26796104,-73.89119481
Hallandale,FL,25.9863,-80.1518
Glens Falls,NY,43.3101,-73.6432
Columbia Station,OH,41.3056,-81.9495
Rosemead,CA,34.05976667,-118.083246
Hemet,CA,33.68582745,-116.9679269
Lake Wales,FL,27.87365806,-81.51855806
American Fork,UT,40.393,-111.7838
Derby,NY,42.6901,-78.996
Splendora,TX,30.2509,-95.1994
Milan,OH,41.3163,-82.6044
La Mesa,CA,32.77446633,-117.010075
Uxbridge,MA,42.0628,-71.6437
Mount Vernon,VA,38.7192,-77.1073
Meriden,CT,41.53889935,-72.79349085
Muscatine,IA,41.4046,-91.0321
Greenville,IL,38.8845,-89.4443
Ocean Shores,WA,46.972,-124.1432
Elizabeth,NJ,40.6625543,-74.20179525
Wethersfield,CT,41.70382619,-72.66267857
Outlook,WA,46.3725,-120.0988
Elma,WA,47.1054,-123.3976
Brewster,NY,41.4172,-73.5971
Tracy,CA,37.705,-121.4577154
Winston-Salem,NC,36.09356862,-80.27833537
Shenandoah,PA,40.8218,-76.2035
Jarrettsville,MD,39.6094,-76.4574
Hilmar,CA,37.3934,-120.8945
Delta,UT,39.2902,-112.5656
Mexico,PA,40.5376,-77.3533
Lampasas,TX,31.1703,-98.2232
Vernon,NJ,41.189,-74.4911
Oxnard,CA,34.1945005,-119.1631608
Brewster,MA,41.7467,-70.0688
Otis,OR,45.0038,-123.8973
Galesburg,IL,40.9421,-90.378
Belmont,NY,42.2537,-77.9878
Noblesville,IN,40.06087881,-85.99161653
Round Rock,TX,30.54018385,-97.66624923
Hudson,MA,42.3897,-71.5401
Steubenville,OH,40.38502115,-80.68196731
Katonah,NY,41.264,-73.67
Stillwater,OK,36.12767016,-97.04203065
Springfield,OH,39.93529062,-83.79283839
Cowansville,PA,40.9231,-79.592
Acton,ME,43.535,-70.9169
Julian,CA,32.9924,-116.4137
Coos Bay,OR,43.37392718,-124.1483816
Rocky Point,NC,34.4347,-77.9315
Tombstone,AZ,31.7186,-110.0404
Marshall,MO,39.0866,-93.1495
Lincoln,IL,40.1291,-89.3641
Mont Alto,PA,39.8291,-77.5392
Accokeek,MD,38.6591,-77.0367
Morgan Hill,CA,37.17415093,-121.6518323
Ithaca,NY,42.41041895,-76.51318263
Ohio City,OH,40.8005,-84.6678
Hiddenite,NC,35.9368,-81.0542
Campbell Hall,NY,41.4451,-74.2507
North Freedom,WI,43.4002,-89.8762
South Royalton,VT,43.7577,-72.5255
Rochester,WA,46.8045,-123.1412
Priest River,ID,48.3876,-116.8898
Topeka,KS,39.03386902,-95.75722976
Ballinger,TX,31.74,-99.9604
Niagara Falls,NY,43.10613392,-78.98603684
Lewiston,ID,46.173075,-116.9222712
Elkhart,IN,41.68416941,-85.96900085
Wadsworth,OH,41.0621,-81.7451
Wheaton,IL,41.85879406,-88.11430594
Utica,NY,43.11854496,-75.17409884
Chilhowie,VA,36.7687,-81.5972
Hartford,CT,41.76654102,-72.67890154
Acton,CA,34.4904,-118.2196
Bingen,WA,45.7755,-121.661
Farmington,MO,37.7721,-90.3672
Saint Charles,IL,41.93791495,-88.33166308
Fittstown,OK,34.5842,-96.6463
Villa Rica,GA,33.7105,-84.9112
King of Prussia,PA,40.08677051,-75.40505897
Jericho,VT,44.4651,-72.9358
Westland,MI,42.31541261,-83.37008108
Sellersburg,IN,38.4004,-85.7725
Tarzana,CA,34.15566,-118.547728
Garfield,NJ,40.8775,-74.1105
Port Orange,FL,29.11762222,-81.00494074
Rockingham,NC,34.9302,-79.767
Poway,CA,32.97723982,-117.0234248
Brush Creek,TN,36.1361,-86.0138
Meridian,ID,43.60516382,-116.4086523
Ketchikan,AK,55.5870069,-131.5912966
Gold Canyon,AZ,33.3715,-111.4369
Herminie,PA,40.2628,-79.716
Highlands Ranch,CO,39.5539,-104.9694
Myrtle Creek,OR,43.0528,-123.2086
Woodland,CA,38.70717219,-121.7949086
Burlington,WV,39.3454,-78.9197
Pasco,WA,46.41000734,-118.9094881
Mecosta,MI,43.6205,-85.2544
Heyworth,IL,40.3278,-88.9686
Reston,VA,38.93909303,-77.34533273
Greenwood,IN,39.61481636,-86.12685167
Meadville,PA,41.64661197,-80.17316581
Englewood Cliffs,NJ,40.8915,-73.9471
Lafayette,IN,40.39735667,-86.86183147
Hot Springs,AR,34.45056604,-93.03055566
Rocky Mount,NC,35.95475538,-77.83203846
Monticello,IA,42.2206,-91.2282
Paw Paw,IL,41.6937,-89.001
Peoria,IL,40.73239709,-89.61464491
Trout Lake,WA,45.9798,-121.5312
Lisbon,OH,40.7442,-80.7546
Healdsburg,CA,38.6319,-122.8971
Stone Mountain,GA,33.78827457,-84.170558
Cascade,ID,44.592,-115.5723
Buffalo Grove,IL,42.1695,-87.9588
Waveland,MS,30.2852,-89.3783
Provincetown,MA,42.0511,-70.196
Excelsior Springs,MO,39.318,-94.218
Matteson,IL,41.5061,-87.737
East Northport,NY,40.8618,-73.3151
Socorro,NM,33.8974,-107.0261
Sayreville,NJ,40.4593,-74.361
Livingston,IL,38.9676,-89.764
Deer Park,NY,40.7618,-73.3293
Guerneville,CA,38.5268,-123.0147
Independence,MO,39.07880845,-94.38608575
Beacon Falls,CT,41.4364,-73.0588
Seaside,OR,45.9282,-123.7093
Crescent City,CA,41.6731,-123.9455
Weed,CA,41.5109,-122.3648
Grand Island,NY,43.0109,-78.9574
Rio Rancho,NM,35.26685241,-106.7217166
Del Mar,CA,32.9672,-117.2586
Barrington,NJ,39.8634,-75.0538
Moses Lake,WA,47.1901,-119.3074
Westfield,NJ,40.6534,-74.3463
Marmora,NJ,39.2637,-74.6608
Holden,MO,38.7401,-93.9962
Straughn,IN,39.8304,-85.2956
Sewell,NJ,39.7615,-75.1245
New Berlin,WI,42.97322609,-88.10691217
Lee's Summit,MO,38.92456185,-94.35537229
Manitowoc,WI,44.1099,-87.71
Grove City,OH,39.8639,-83.1201
Center,TX,31.753,-94.194
Wilmington,NC,34.23837495,-77.87846769
La Grande,OR,45.323,-118.2027
Pound Ridge,NY,41.207,-73.5682
Kennewick,WA,46.17882292,-119.1629781
Durango,CO,37.42148,-107.8529183
Olean,NY,42.1033,-78.4042
Humble,TX,30.00528316,-95.22023772
Natchez,MS,31.5692,-91.3289
Charlestown,IN,38.4541,-85.6088
Colusa,CA,39.2739,-122.0546
Easton,MD,38.7967,-76.0489
Oak Harbor,WA,48.32168182,-122.6307566
Tonasket,WA,48.6801,-119.3002
Spring Green,WI,43.2233,-90.04
Trona,CA,35.7339,-117.3672
Bulls Gap,TN,36.2842,-83.0198
Leon,WV,38.7253,-81.9027
La Crescenta,CA,34.23830811,-118.2466189
North Pole,AK,64.7783,-147.3371
Suitland,MD,38.83252443,-76.90851832
Pittsburg,CA,38.028,-121.8847
Cotati,CA,38.318,-122.7091
Merced,CA,37.33558498,-120.4930837
Granada Hills,CA,34.2942,-118.5071
Huntingdon Valley,PA,40.1287,-75.0597
Hale,MO,39.6222,-93.3867
Ashland,OR,42.1563,-122.5298
Seneca,KS,39.863,-96.0328
New Florence,MO,38.9103,-91.4482
Palmyra,MO,39.7951,-91.5372
Lilburn,GA,33.8639,-84.1243
Leeds,AL,33.5147,-86.5532
Vestal,NY,42.0567,-76.0272
Shelbyville,TN,35.46299318,-86.48778864
Monroe,WA,47.8703,-121.881
The Colony,TX,33.0735,-96.9032
Racine,WI,42.72967247,-87.8280007
Lee Vining,CA,38.035,-118.8256
West Monroe,LA,32.5090025,-92.20390375
Farmerville,LA,32.7738,-92.3409
Paul,ID,42.7351,-113.8936
Marble Hill,MO,37.3135,-89.9734
Winlock,WA,46.4895,-122.8781
Lebanon,OR,44.5253,-122.8178
Redmond,WA,47.67904033,-122.1150542
Anderson,IN,40.10373239,-85.67924319
Ada,OH,40.7726,-83.804
Bagley,MN,47.4032,-95.4122
Rosebush,MI,43.713,-84.7653
La Crosse,WI,43.81477743,-91.24447832
Richmond,VA,37.55860754,-77.50798002
Winchester,VA,39.17300547,-78.21862461
Miamisburg,OH,39.6182,-84.2488
Owego,NY,42.1336,-76.2646
Southampton,NY,40.90448824,-72.41391569
Boalsburg,PA,40.7748,-77.7747
Salem,MA,42.5195,-70.8967
Cockeysville,MD,39.4918,-76.6328
Hingham,MA,42.21294337,-70.87715663
Fairfax,CA,37.987925,-122.597975
Potwin,KS,37.9489,-96.9966
Owensboro,KY,37.76107062,-87.15569742
Beaumont,TX,30.06883727,-94.17593579
Chatsworth,CA,34.28657054,-118.6139008
Hope Valley,RI,41.5076,-71.7162
Auburn,MA,42.1955,-71.8463
Point Marion,PA,39.7572,-79.9022
Beltsville,MD,39.05017872,-76.90552837
Woodville,TX,30.7848,-94.3723
Sun City,CA,33.71462807,-117.2089912
Tijeras,NM,35.0054,-106.2905
Medford,MA,42.42446136,-71.11101061
Lesage,WV,38.5282,-82.2606
Rochdale,MA,42.2011,-71.9089
Rogue River,OR,42.5413,-123.1046
Arcade,GA,42.3358,-8.5962
Cannon Falls,MN,44.4795,-92.8727
Tomah,WI,43.9753,-90.4849
Manhattan Beach,CA,33.88914868,-118.4013257
Pampa,TX,35.54155652,-100.8810826
Homedale,ID,43.5909,-116.9492
Little Falls,NJ,40.8834,-74.2143
Victor,MT,46.3926,-114.2617
La Verne,CA,34.1008,-117.7678
Los Alamitos,CA,33.79705446,-118.0624911
Huntsville,TX,30.71504421,-95.55198737
Interlochen,MI,44.6288,-85.8383
Clarkdale,AZ,34.7917,-112.1064
Congers,NY,41.1531,-73.9369
Big Bend,WI,42.886,-88.2254
Logan,UT,41.74376212,-111.8285242
Grand Canyon,AZ,36.0544,-112.1393
Mineola,TX,32.6746,-95.4217
Phillipsburg,NJ,40.6911,-75.1756
Talladega,AL,33.3782,-86.1034
Rising Sun,MD,39.6717,-76.0546
Kapaa,HI,22.0837,-159.3553
Gastonia,NC,35.23324978,-81.17918458
Tillamook,OR,45.4662,-123.71
Fremont,IN,41.7096,-84.9479
Flint,MI,43.01416474,-83.70674685
Plymouth,IN,41.3581,-86.3122
Gilroy,CA,37.0692,-121.5567
Crown Point,IN,41.39757753,-87.32867753
Laughlin,NV,35.10574737,-114.7047789
Bettendorf,IA,41.5738,-90.4582
Piedmont,MO,37.1467,-90.6722
Sherwood,MI,41.9984,-85.2344
Oak Ridge,NC,36.1731,-79.9903
Somerville,NJ,40.5918,-74.705
Butler,PA,40.88344038,-79.90976154
Knoxville,IA,41.2908,-93.1405
Lake Forest,IL,42.24,-87.8717
Sequim,WA,48.0656,-123.0613
Brunswick,ME,43.8988,-69.9725
Xenia,OH,39.678,-83.9027
Lindenhurst,NY,40.6868,-73.3735
Solomon,KS,38.9577,-97.4086
New Brighton,PA,40.7531,-80.2419
Fontana,CA,34.12167083,-117.4599851
Coarsegold,CA,37.174,-119.7098
Chino Valley,AZ,34.7706,-112.4564
East Rutherford,NJ,40.8132,-74.0738
Port Aransas,TX,27.7593,-97.1161
Potomac,IL,40.2934,-87.7857
Council Bluffs,IA,41.24365158,-95.79313316
Boulder,CO,40.0244036,-105.2687395
Hydes,MD,39.4774,-76.4635
Santa Margarita,CA,35.3112,-120.273
Ossining,NY,41.1879,-73.8315
Stockton,CA,37.98273572,-121.3197669
Williamstown,MA,42.6442,-73.2463
Upland,CA,34.11398132,-117.6620708
Wheat Ridge,CO,39.77451895,-105.1027505
San Ramon,CA,37.78036335,-121.986208
Spencer,NY,42.2413,-76.4827
Dayton,OH,39.73540852,-84.16762781
Seffner,FL,28.0042,-82.2936
Clermont,GA,34.4787,-83.7754
Campbellsport,WI,43.6129,-88.2905
Niles,OH,41.1851,-80.7422
Colville,WA,48.6791,-117.7527
Galveston,TX,29.27463231,-94.82867436
Hamburg,PA,40.5505,-75.9867
Spring Valley,CA,32.71746727,-116.9877464
Westchester,IL,41.8487,-87.8921
Carthage,MO,37.1827,-94.2896
Hyannis,MA,41.6529,-70.2828
Rhinebeck,NY,41.9287,-73.8578
Pleasanton,TX,28.9492,-98.4316
Ferndale,WA,48.8645,-122.6307
Santa Clarita,CA,34.46418621,-118.4820707
Westbrook,ME,43.71417391,-70.34576522
Andrews,NC,35.1976,-83.8049
Quincy,IL,39.929225,-91.35987778
Lamar,CO,37.8778,-102.6234
Port Isabel,TX,26.0968,-97.3168
Florence,OR,44.1213,-124.0023
Nevada City,CA,39.3496,-120.8766
Golden Valley,AZ,35.138,-114.2527
Chowchilla,CA,37.0771,-120.2738
McKees Rocks,PA,40.4673,-80.1027
Port Hadlock,WA,48.0047,-122.7495
Three Forks,MT,45.9177,-111.4299
Nicholasville,KY,37.86494844,-84.5643375
Bay City,TX,28.94117143,-95.79665102
Lumberton,MS,31.0107,-89.4561
Clifton,NJ,40.86283221,-74.14776656
Vero Beach,FL,27.65600488,-80.43302385
Chesterfield,MO,38.64969615,-90.5366908
Plymouth,WI,43.7685,-88.0161
Centreville,VA,38.8439,-77.46703166
Northport,AL,33.34393776,-87.56991939
Fort Bidwell,CA,41.8815,-120.115
Humboldt,IA,42.7411,-94.1873
Annapolis,MD,38.97444679,-76.5225996
Knotts Island,NC,36.5167,-75.9452
Arab,AL,34.3122,-86.5049
Greenfield,CA,36.2653,-121.3712
Greendale,WI,42.937,-87.9981
West Hollywood,CA,34.0943,-118.3811
Oak Park,IL,41.88817065,-87.79050109
Fort Defiance,VA,38.2029,-78.9377
Lake Elsinore,CA,33.69281152,-117.3629562
Fair Grove,MO,37.4084,-93.1558
Mokena,IL,41.533,-87.8898
Los Alamos,NM,35.84461111,-106.3089422
Saratoga Springs,NY,43.0535,-73.7517
Winter Park,FL,28.60475666,-81.33553363
Cherry Hill,NJ,39.90696709,-74.99644051
North Hampton,NH,42.9797,-70.8287
Loomis,CA,38.8139,-121.1662
Jeromesville,OH,40.7921,-82.1904
Trinidad,CO,37.2242,-104.3727
Lemont,IL,41.6815,-87.9706
Rockmart,GA,33.9762,-85.0527
Lihue,HI,21.977,-159.3911
Atmore,AL,31.16535294,-87.49822941
Springfield,IL,39.79513763,-89.66251787
New Carlisle,IN,41.6978,-86.4815
Lombard,IL,41.8732,-88.0002
Salida,CO,38.5619,-106.1153
Wolfeboro,NH,43.6104,-71.1649
Union City,TN,36.4146,-89.1396
Flippin,AR,36.2409,-92.5355
Carmel Valley,CA,36.3917,-121.6538
Lansdowne,PA,39.9367,-75.2622
Appleton,WI,44.2688769,-88.41372895
Bainbridge Island,WA,47.6476,-122.5364
Spirit Lake,ID,47.9663,-116.8685
Brigham City,UT,41.5178,-112.0408
Seabeck,WA,47.5886,-122.9018
Dousman,WI,42.9758,-88.4868
Grandview,WA,46.2642,-119.9051
Iowa City,IA,41.65003088,-91.50399441
Weaverville,NC,35.7288,-82.5138
Corry,PA,41.9144,-79.6474
McLean,VA,38.94746318,-77.21196833
Morgantown,PA,40.1721,-75.8955
Tustin,CA,33.74725,-117.81255
Stillwater,NY,42.9994,-73.6607
Mary Esther,FL,30.4087,-86.7569
Champaign,IL,40.11609391,-88.25995336
Lake Oswego,OR,45.41070558,-122.7094171
New Roads,LA,30.6876,-91.4656
New Rochelle,NY,40.92160306,-73.7831869
Springfield,MA,42.1097877,-72.5538377
Weidman,MI,43.6831,-84.9722
Horseheads,NY,42.2125,-76.7868
Rome,NY,43.24404531,-75.47532969
Plymouth,MN,45.01261948,-93.44290673
Chesapeake,VA,36.7520477,-76.28183086
Overland Park,KS,38.9210923,-94.69181576
Saint Croix Falls,WI,45.5044,-92.6208
Pine City,MN,45.8427,-92.9077
Belzoni,MS,33.1961,-90.4651
Troy,OH,40.03583043,-84.17787899
Hermiston,OR,45.8504,-119.213
Lawndale,CA,33.8872,-118.3548
Augusta,GA,33.45848327,-82.0411777
Clay City,KY,37.843,-83.9266
Parkersburg,WV,39.25467124,-81.55579281
Sarona,WI,45.7193,-91.7644
Hilo,HI,19.69938031,-155.138511
Dixon,IL,41.8157,-89.4818
Pawnee,OK,36.3694,-96.7401
Pekin,IL,40.54954252,-89.62532205
Washington,CA,39.3593,-120.7991
Post Falls,ID,47.77771613,-117.0145032
Plattsburgh,NY,44.74263214,-73.46204107
Berkley,MA,41.828,-71.0633
Ambridge,PA,40.5996,-80.2078
Saint Peter,MN,44.3341,-94.0617
Heflin,AL,33.5809,-85.5437
Maysville,KY,38.6075,-83.7928
Trenton,NJ,40.23253945,-74.71400674
Machesney Park,IL,42.3631,-89.0332
Pleasanton,CA,37.66508758,-121.8957639
Manchester,NH,42.97209425,-71.45090269
Fitchburg,MA,42.5908,-71.8055
Summersville,WV,38.333,-80.8881
Paia,HI,20.9088,-156.3702
Model,CO,37.5575,-104.0426
Audubon,NJ,39.8913,-75.073
Lancing,TN,36.1536,-84.6645
Morris,MN,45.586,-95.9544
John Day,OR,44.3675,-118.8084
Tupelo,MS,34.24426689,-88.72729139
Van Buren,AR,35.48201702,-94.34692979
Hollywood,FL,26.00384687,-80.25853004
McEwen,TN,36.0562,-87.6542
Kingsland,GA,30.7985,-81.7207
Struthers,OH,41.0487,-80.5904
Sheboygan Falls,WI,43.7432,-87.8511
Wellington,NV,38.7003,-119.3226
Bradley,IL,41.1492,-87.8608
Bartlett,IL,41.9734,-88.2065
Victorville,CA,34.52017592,-117.3407393
Wakefield,RI,41.42817246,-71.53538841
Mill Valley,CA,37.89634778,-122.5653557
Charlestown,RI,41.396,-71.6631
Hyde Park,PA,40.6313,-79.5903
Lago Vista,TX,30.4602,-97.9883
Salem,NH,42.795,-71.2256
Littleton,CO,39.56792218,-105.0102302
Germantown,OH,39.6389,-84.405
Bristol,VA,36.64230784,-82.20040392
Bowie,MD,38.95275702,-76.75993471
Wheeling,WV,40.0582,-80.6362
Marstons Mills,MA,41.6686,-70.414
Enola,PA,40.2918,-77.0022
Henderson,CO,39.8865,-104.881
Clovis,NM,34.49976907,-103.2735196
Monrovia,IN,39.5789,-86.4822
Vincennes,IN,38.6389,-87.5276
Nikiski,AK,60.6903,-151.2889
Forest Hills,NY,40.7229,-73.8424
Monroe,LA,32.5276502,-92.05586759
Pacific Grove,CA,36.6175,-121.9213
Pomona,CA,34.05972283,-117.757725
Issaquah,WA,47.51993158,-122.0075816
Paramus,NJ,40.9445,-74.07017851
Monsey,NY,41.1181,-74.0833
New Ross,IN,39.9579,-86.7497
North Las Vegas,NV,36.2436593,-115.1449631
South Milwaukee,WI,42.9117,-87.8607
Bloomington,IN,39.15440153,-86.49118928
Potsdam,NY,44.6609,-74.9258
Bellevue,NE,41.13068108,-95.92197162
Terre Haute,IN,39.42908418,-87.37565561
Tomahawk,WI,45.4643,-89.7651
Marion,OH,40.5982,-83.1425
Saint Louis Park,MN,44.9483,-93.348
Coral Gables,FL,25.74504586,-80.27092034
Converse,TX,29.4886,-98.2735
Jefferson,CO,39.3435,-105.6829
Danville,IL,40.15248,-87.649332
Colonial Beach,VA,38.1818,-76.9847
Burnt Ranch,CA,40.9591,-123.4321
Massillon,OH,40.81466667,-81.50568333
Royal Oak,MI,42.5044431,-83.15211034
Fairview,TN,35.9807,-87.1316
Keithville,LA,32.3049,-93.8978
Buckley,WA,47.1315,-122.0463
Liberty,MO,39.26910833,-94.38921905
Lakewood,WA,47.16019821,-122.530457
Columbia Falls,MT,48.5448,-114.3473
Waikoloa,HI,19.9305,-155.7967
Manhasset,NY,40.7939,-73.6862
North Little Rock,AR,34.80219,-92.25475444
Bethel,AK,60.9324,-161.8006
Maxwell,CA,39.3169,-122.1776
Vilonia,AR,35.0986,-92.2175
Calgary,AB,51.04237871,-114.0574425
East Rochester,NY,43.1113,-77.4942
Roanoke Rapids,NC,36.429,-77.7247
Granite City,IL,38.7328,-90.1072
Edmond,OK,35.66189286,-97.47531376
Pleasantville,IA,41.374,-93.2487
Ramona,CA,33.06750192,-116.8377077
Page,AZ,36.6867,-111.4159
Hurricane,WV,38.4043,-81.9702
Gardena,CA,33.88969936,-118.3046955
Oglesby,IL,41.2763,-89.0341
Oak Ridge,TN,35.9743,-84.28936
Milford,DE,38.9418,-75.3676
Decatur,IL,39.85919213,-88.9325382
Tappahannock,VA,37.9083,-76.9644
Charleston,SC,32.80388723,-79.96885661
Nags Head,NC,35.885,-75.5911
Lakewood,CA,33.84574457,-118.1162034
Rialto,CA,34.12327629,-117.3893237
Valley,WA,48.1443,-117.7609
Marion,NC,35.7387,-82.0548
Anna,IL,37.4444,-89.1705
Sonora,CA,37.9843,-120.39
Indianola,WA,47.7505,-122.5373
Apple Valley,CA,34.53761649,-117.1731005
Caledon,ON,43.87004783,-79.90456522
Akron,OH,41.09643776,-81.55790462
Windsor,VA,36.8484,-76.7104
Alva,OK,36.7747,-98.858
Cheney,WA,47.4313,-117.6292
Carbondale,IL,37.71955417,-89.20173333
Ashland,OH,40.8684,-82.3149
Columbia,TN,35.647886,-86.996985
Fall River,MA,41.6994105,-71.13801995
Leavenworth,KS,39.30139403,-94.97446119
Littleton,MA,42.5384,-71.4853
Carmel,IN,39.97459756,-86.14357744
Port Angeles,WA,48.00258533,-123.397896
West Richland,WA,46.3182,-119.3768
Magnolia,TX,30.1871442,-95.69333696
Fleetwood,PA,40.4513,-75.8094
Riddle,OR,42.9196,-123.4388
Missouri City,TX,29.54961227,-95.52187975
Jamestown,PA,41.5145,-80.4491
Stratham,NH,43.014,-70.899
Weatherford,TX,32.74742986,-97.79460474
Silver Springs,NY,42.677,-78.1044
Burnt Hills,NY,42.9214,-73.9096
Marysville,CA,39.1587,-121.4726
Williamsport,PA,41.38124009,-76.82344057
Copper Center,AK,61.6842,-145.1484
Palmer,AK,61.6092,-148.4657
Spring Branch,TX,29.9082,-98.4372
Longboat Key,FL,27.3853,-82.6368
Paradise,CA,39.74216118,-121.6125612
Cornwall Bridge,CT,41.7919,-73.3579
Gilbert,MN,47.4685,-92.4032
Danville,CA,37.80068601,-121.9289196
Langley,WA,48.0435,-122.4447
Lake Stevens,WA,48.0431,-122.059
Lanoka Harbor,NJ,39.8668,-74.1679
Wrightsville,GA,32.7088,-82.73
Parkton,MD,39.6476,-76.6793
Brookhaven,MS,31.57325385,-90.49419231
Marshfield,MO,37.3311,-92.8818
Olney,IL,38.7074,-88.0858
Silverdale,WA,47.68173571,-122.7198071
Sherburne,NY,42.6876,-75.4523
Lake Charles,LA,30.19396904,-93.22291734
Molalla,OR,45.073,-122.5548
South Pasadena,CA,34.11246364,-118.1558545
Rancho Cucamonga,CA,34.13131927,-117.5797609
San Miguel,CA,35.8951,-120.6017
Chula Vista,CA,32.62885271,-117.0211839
Grenada,MS,33.7514,-89.82316923
Orangeville,IL,42.4684,-89.644
Monte Rio,CA,38.4547,-123.0115
Fruitland Park,FL,28.865,-81.9034
San Gabriel,CA,34.0979419,-118.088901
Tell City,IN,38.0336,-86.6853
Kyle,TX,29.9893,-97.8572
Wasco,OR,45.5999,-120.6356
Fort Lawn,SC,34.7049,-80.9239
Wooster,OH,40.8077,-81.973
Ranger,WV,38.0988,-82.1992
Nome,ND,46.6375,-97.8291
Sunnyvale,CA,37.37939736,-122.0214777
Asbury Park,NJ,40.24237688,-74.03824372
Marquette,MI,46.5435,-87.3954
Henry,TN,36.2196,-88.409
Rock Valley,IA,43.2053,-96.295
Battle Mountain,NV,40.4709,-117.0363
Brentwood,CA,37.9319,-121.6958
Shallotte,NC,33.97635385,-78.39591538
Tucker,GA,33.8559694,-84.2129918
Davie,FL,26.0629,-80.2331
North Bend,OH,39.137,-84.7144
Saginaw,MI,43.42673911,-83.97313128
Superior,MT,47.0566,-114.9768
Canton,MI,42.3092262,-83.48683195
East Machias,ME,44.7791,-67.4273
Lenoir City,TN,35.82429296,-84.27862394
Halsey,OR,44.3867,-123.1173
Perris,CA,33.81609698,-117.2510491
Gresham,OR,45.49032889,-122.4038911
New Haven,KY,37.639,-85.5924
Roseville,MI,42.5096,-82.9361
Marina,CA,36.6799,-121.7897
San Leandro,CA,37.71133265,-122.1488232
Grayling,MI,44.7143,-84.6717
Mandan,ND,46.7582,-100.8975
Fair Lawn,NJ,40.9364,-74.1184
San Bruno,CA,37.6305,-122.4111
Belgrade,MT,45.9666,-111.1124
Santee,SC,33.4642,-80.4486
Neshkoro,WI,43.9544,-89.2226
Apex,NC,35.71733366,-78.88086439
Plainview,NY,40.7765,-73.4673
The Dalles,OR,45.5447,-121.1543
El Dorado,KS,37.8467,-96.8055
North Plains,OR,45.6777,-123.0262
Dayton,NV,39.2643,-119.4804
Trumann,AR,35.5745,-90.5215
Rushville,IL,40.1241,-90.5655
Gobles,MI,42.3697,-85.8555
Telluride,CO,37.9963,-107.8805
Waldorf,MD,38.61199693,-76.90655119
Hillsboro,MO,38.2323,-90.5629
Clarkston,MI,42.73986514,-83.41715029
Mariposa,CA,37.4986,-120.0092
Waterford,MI,42.66332235,-83.38914588
Oregon,OH,41.6604,-83.448
West Salem,OH,40.9386,-82.1156
Danville,PA,41.03301087,-76.64656957
Fernley,NV,39.6688,-119.0687
South Prairie,WA,47.1393,-122.0982
Morristown,NJ,40.77396167,-74.49171292
Lincoln,MA,42.4282,-71.3163
Puyallup,WA,47.14574064,-122.2924202
Castaic,CA,34.5075375,-118.6732125
Lock Haven,PA,41.3252,-77.4584
Schererville,IN,41.4881,-87.4424
Chocowinity,NC,35.4366,-77.0843
Carson City,NV,39.16921421,-119.7517695
Cedar Crest,NM,35.1483,-106.3906
Tukwila,WA,47.474,-122.261
Ogden,UT,41.22037658,-112.0058733
Johnson Creek,WI,43.0658,-88.7536
Portland,ME,43.67350846,-70.28084769
Erie,PA,42.09974518,-80.07763388
Ballston Spa,NY,43.0056,-73.8628
Corte Madera,CA,37.925684,-122.513884
Castle Creek,NY,42.2498,-75.9018
Saint Helen,MI,44.3581,-84.4744
Hampshire,TN,35.5943,-87.3451
Saint Paul,OR,45.2089,-122.9617
Ipava,IL,40.3461,-90.2908
Suquamish,WA,47.7288,-122.5626
Yamhill,OR,45.366,-123.2479
Minocqua,WI,45.8639,-89.8223
Big Sur,CA,36.0858,-121.6086
North Bend,WA,47.4793,-121.543
Washington,UT,37.2262,-113.485
Newhall,CA,34.3670913,-118.4786609
Elgin,IL,42.02871111,-88.29332222
Mooresville,NC,35.57407703,-80.86029617
Montara,CA,37.5422,-122.5161
Arcadia,FL,27.18831364,-81.87071364
Brentwood,TN,36.00187561,-86.78081463
Vanleer,TN,36.2516,-87.491
Lonedell,MO,38.2666,-90.8643
Mount Carmel,TN,36.563,-82.6638
Highland,IN,41.548,-87.4564
Elmwood,IL,40.7815,-89.9226
Arnold,MO,38.4231,-90.4006
Florissant,MO,38.80798873,-90.31338873
Troy,MO,38.9977,-90.9846
Germantown,TN,35.08317059,-89.79539559
Jacksonville,IL,39.7401,-90.2388
Thomasville,AL,31.9279,-87.8608
Norwich,CT,41.5243,-72.0759
